scope,evaluator_id,group,task_type,criterion,spearman_rho,N
EVALUATOR_TASK,b4,B,Idea-to-Text,Sentiment,1.0,8
EVALUATOR_TASK,b4,B,Interpret,Fluency,-0.1,8
EVALUATOR_TASK,b4,B,Interpret,Coherence,0.7000000000000001,8
EVALUATOR_TASK,b4,B,Interpret,Conciseness,0.7000000000000001,8
EVALUATOR_TASK,b4,B,Interpret,Accuracy,-0.00934620256820074,7
EVALUATOR_TASK,b4,B,Interpret,Constructiveness,0.7000000000000001,8
EVALUATOR_TASK,b4,B,Interpret,Motivational,0.7000000000000001,8
EVALUATOR_TASK,b4,B,Interpret,Sentiment,0.7000000000000001,8
EVALUATOR_TASK,b4,B,Summarise,Fluency,0.30000000000000004,8
EVALUATOR_TASK,b4,B,Summarise,Coherence,0.2,8
EVALUATOR_TASK,b4,B,Summarise,Conciseness,0.30000000000000004,8
EVALUATOR_TASK,b4,B,Summarise,Accuracy,-0.5888107617966466,7
EVALUATOR_TASK,b4,B,Summarise,Constructiveness,0.0,8
EVALUATOR_TASK,b4,B,Summarise,Motivational,-0.1,8
EVALUATOR_TASK,b4,B,Summarise,Sentiment,0.1,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Fluency,0.9,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Coherence,0.8,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Conciseness,-0.1,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Accuracy,-0.2,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Constructiveness,0.8,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Motivational,-0.1,8
EVALUATOR_TASK,b5,B,Idea-to-Text,Sentiment,0.30000000000000004,8
EVALUATOR_TASK,b5,B,Interpret,Fluency,0.9,8
EVALUATOR_TASK,b5,B,Interpret,Coherence,0.9,8
EVALUATOR_TASK,b5,B,Interpret,Conciseness,-0.8,8
EVALUATOR_TASK,b5,B,Interpret,Accuracy,0.2,8
EVALUATOR_TASK,b5,B,Interpret,Constructiveness,0.6000000000000001,8
EVALUATOR_TASK,b5,B,Interpret,Motivational,0.9,8
EVALUATOR_TASK,b5,B,Interpret,Sentiment,0.5,8
EVALUATOR_TASK,b5,B,Summarise,Fluency,0.7999999999999999,4
EVALUATOR_TASK,b5,B,Summarise,Coherence,1.0,4
EVALUATOR_TASK,b5,B,Summarise,Conciseness,-0.19999999999999998,4
EVALUATOR_TASK,b5,B,Summarise,Accuracy,0.7999999999999999,4
EVALUATOR_TASK,b5,B,Summarise,Constructiveness,0.39999999999999997,4
EVALUATOR_TASK,b5,B,Summarise,Motivational,1.0,4
EVALUATOR_TASK,b5,B,Summarise,Sentiment,0.39999999999999997,4
EVALUATOR_TASK,c1,C,Idea-to-Text,Fluency,-0.4,8
EVALUATOR_TASK,c1,C,Idea-to-Text,Coherence,0.7000000000000001,8
EVALUATOR_TASK,c1,C,Idea-to-Text,Conciseness,0.6000000000000001,8
EVALUATOR_TASK,c1,C,Idea-to-Text,Accuracy,-0.8,8
EVALUATOR_TASK,c1,C,Idea-to-Text,Constructiveness,-0.6000000000000001,8
EVALUATOR_TASK,c1,C,Idea-to-Text,Motivational,0.6000000000000001,8
EVALUATOR_TASK,c1,C,Idea-to-Text,Sentiment,0.4,8
EVALUATOR_TASK,c1,C,Interpret,Fluency,0.30000000000000004,8
EVALUATOR_TASK,c1,C,Interpret,Coherence,0.1,8
EVALUATOR_TASK,c1,C,Interpret,Conciseness,-0.5,8
EVALUATOR_TASK,c1,C,Interpret,Accuracy,0.5000000000000001,4
EVALUATOR_TASK,c1,C,Interpret,Constructiveness,0.5,8
EVALUATOR_TASK,c1,C,Interpret,Motivational,0.5,8
EVALUATOR_TASK,c1,C,Interpret,Sentiment,-0.2,8
EVALUATOR_TASK,c1,C,Summarise,Fluency,0.4,8
EVALUATOR_TASK,c1,C,Summarise,Coherence,0.6000000000000001,8
EVALUATOR_TASK,c1,C,Summarise,Conciseness,0.8,8
EVALUATOR_TASK,c1,C,Summarise,Accuracy,0.02803860770460222,7
EVALUATOR_TASK,c1,C,Summarise,Constructiveness,1.0,8
EVALUATOR_TASK,c1,C,Summarise,Motivational,0.4,8
EVALUATOR_TASK,c1,C,Summarise,Sentiment,0.5,8
EVALUATOR_TASK,c2,C,Interpret,Fluency,0.30000000000000004,8
EVALUATOR_TASK,c2,C,Interpret,Coherence,0.7000000000000001,8
EVALUATOR_TASK,c2,C,Interpret,Conciseness,0.9,8
EVALUATOR_TASK,c2,C,Interpret,Accuracy,0.0,8
EVALUATOR_TASK,c2,C,Interpret,Constructiveness,-0.2,8
EVALUATOR_TASK,c2,C,Interpret,Motivational,0.8,8
EVALUATOR_TASK,c2,C,Interpret,Sentiment,0.8,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Fluency,0.6000000000000001,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Coherence,-0.2,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Conciseness,0.1,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Accuracy,-0.2,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Constructiveness,0.30000000000000004,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Motivational,0.5,8
EVALUATOR_TASK,c3,C,Idea-to-Text,Sentiment,0.5,8
EVALUATOR_TASK,c3,C,Interpret,Fluency,0.5,8
EVALUATOR_TASK,c3,C,Interpret,Coherence,1.0,8
EVALUATOR_TASK,c3,C,Interpret,Conciseness,-0.30000000000000004,8
EVALUATOR_TASK,c3,C,Interpret,Accuracy,1.0,3
EVALUATOR_TASK,c3,C,Interpret,Constructiveness,0.9,8
EVALUATOR_TASK,c3,C,Interpret,Motivational,0.30000000000000004,8
EVALUATOR_TASK,c3,C,Interpret,Sentiment,0.1,8
EVALUATOR_TASK,c3,C,Summarise,Fluency,1.0,8
EVALUATOR_TASK,c3,C,Summarise,Coherence,0.2,8
EVALUATOR_TASK,c3,C,Summarise,Conciseness,0.4,8
EVALUATOR_TASK,c3,C,Summarise,Accuracy,0.0,6
EVALUATOR_TASK,c3,C,Summarise,Constructiveness,0.1,8
EVALUATOR_TASK,c3,C,Summarise,Motivational,0.1,8
EVALUATOR_TASK,c3,C,Summarise,Sentiment,0.5,8
EVALUATOR_TASK,c4,C,Idea-to-Text,Fluency,0.8,8
EVALUATOR_TASK,c4,C,Idea-to-Text,Coherence,0.9,8
EVALUATOR_TASK,c4,C,Idea-to-Text,Conciseness,0.8,8
EVALUATOR_TASK,c4,C,Idea-to-Text,Accuracy,1.0,5
EVALUATOR_TASK,c4,C,Idea-to-Text,Constructiveness,0.9,8
EVALUATOR_TASK,c4,C,Idea-to-Text,Motivational,0.4,8
EVALUATOR_TASK,c4,C,Idea-to-Text,Sentiment,0.7000000000000001,8
EVALUATOR_TASK,c4,C,Interpret,Fluency,-0.7000000000000001,8
EVALUATOR_TASK,c4,C,Interpret,Coherence,0.2,8
EVALUATOR_TASK,c4,C,Interpret,Conciseness,0.30000000000000004,8
EVALUATOR_TASK,c4,C,Interpret,Accuracy,-0.08333333333333333,5
EVALUATOR_TASK,c4,C,Interpret,Constructiveness,0.6000000000000001,8
EVALUATOR_TASK,c4,C,Interpret,Motivational,0.6000000000000001,8
EVALUATOR_TASK,c4,C,Interpret,Sentiment,-0.1,8
EVALUATOR_TASK,c4,C,Summarise,Fluency,0.2,8
EVALUATOR_TASK,c4,C,Summarise,Coherence,-0.1,8
EVALUATOR_TASK,c4,C,Summarise,Conciseness,-0.1,8
EVALUATOR_TASK,c4,C,Summarise,Accuracy,0.5539117094069972,6
EVALUATOR_TASK,c4,C,Summarise,Constructiveness,0.5,8
EVALUATOR_TASK,c4,C,Summarise,Motivational,0.5,8
EVALUATOR_TASK,c4,C,Summarise,Sentiment,0.5,8
EVALUATOR_TASK,c5,C,Idea-to-Text,Fluency,0.8,8
EVALUATOR_TASK,c5,C,Idea-to-Text,Coherence,0.6000000000000001,8
EVALUATOR_TASK,c5,C,Idea-to-Text,Conciseness,0.30000000000000004,8
EVALUATOR_TASK,c5,C,Idea-to-Text,Accuracy,1.0,3
EVALUATOR_TASK,c5,C,Idea-to-Text,Constructiveness,0.8,8
EVALUATOR_TASK,c5,C,Idea-to-Text,Motivational,0.1,8
EVALUATOR_TASK,c5,C,Idea-to-Text,Sentiment,0.8,8
EVALUATOR_TASK,c5,C,Interpret,Fluency,0.2,8
EVALUATOR_TASK,c5,C,Interpret,Coherence,-0.6000000000000001,8
EVALUATOR_TASK,c5,C,Interpret,Conciseness,-0.5,8
EVALUATOR_TASK,c5,C,Interpret,Accuracy,0.5000000000000001,5
EVALUATOR_TASK,c5,C,Interpret,Constructiveness,-0.5,8
EVALUATOR_TASK,c5,C,Interpret,Motivational,0.2,8
EVALUATOR_TASK,c5,C,Interpret,Sentiment,0.2,8
EVALUATOR_TASK,c5,C,Summarise,Fluency,1.0,8
EVALUATOR_TASK,c5,C,Summarise,Coherence,-0.6000000000000001,8
EVALUATOR_TASK,c5,C,Summarise,Conciseness,-1.0,8
EVALUATOR_TASK,c5,C,Summarise,Accuracy,0.25000000000000006,6
EVALUATOR_TASK,c5,C,Summarise,Constructiveness,0.30000000000000004,8
EVALUATOR_TASK,c5,C,Summarise,Motivational,0.5,8
EVALUATOR_TASK,c5,C,Summarise,Sentiment,0.7000000000000001,8
