"Model","Category","Volunteer","Task_ID","word_count","token_count","bleu_1","bleu_2","bleu_3","bleu_4","rouge_l_precision","rouge_l_recall","rouge_l_f1","lexical_diversity","length_ratio","distinct_1","distinct_2","bert_precision","bert_recall","bert_f1"
"Qwen","Interpret","Volunteer 1","A17","80","80","0.2","0.10063092108532552","0.023502970979697828","0.011395132828942922","0.15853658536585366","0.3170731707317073","0.21138211382113822","0.85","1.9512195117192148","0.85","1.0","0.8628283739089966","0.9079394936561584","0.8848092555999756"
"Qwen","Idea-to-Text","Volunteer 2","A3","34","34","0.17647058823529413","0.07312724241271305","0.025566393660292838","0.015237428485138389","0.23529411764705882","0.6153846153846154","0.3404255319148936","0.9411764705882353","3.090909088099173","0.9411764705882353","1.0","0.8966330885887146","0.931109607219696","0.9135461449623108"
"Qwen","Idea-to-Text","Volunteer 2","A6","34","34","0.20588235294117646","0.11170370790654756","0.03391004765796828","0.01883240896070105","0.29411764705882354","0.6666666666666666","0.40816326530612246","0.9117647058823529","2.4285714268367347","0.9117647058823529","1.0","0.8960051536560059","0.9406905174255371","0.9178042411804199"
"Qwen","Summarise","Volunteer 2","A7","35","35","0.16817345882123078","0.11286026059809286","0.052170447091278","0.020100520514317988","0.5135135135135135","0.24675324675324675","0.3333333333333333","0.9142857142857143","0.49999999992857147","0.9142857142857143","1.0","0.9246020317077637","0.8951873183250427","0.9096569418907166"
"Qwen","Summarise","Volunteer 2","A11","35","35","0.1736539784512107","0.05872973571023206","0.0152251230027932","0.007811837166630731","0.42105263157894735","0.21333333333333335","0.2831858407079646","0.8857142857142857","0.4794520547288422","0.8857142857142857","1.0","0.9164688587188721","0.8881220817565918","0.9020728468894958"
"Qwen","Interpret","Volunteer 2","A13","79","79","0.13924050632911392","0.04225085438813163","0.013235085625006127","0.007431759867405364","0.13580246913580246","0.3142857142857143","0.1896551724137931","0.810126582278481","2.257142856497959","0.810126582278481","1.0","0.8444247841835022","0.915208101272583","0.8783928155899048"
"Qwen","Interpret","Volunteer 2","A17","80","80","0.2","0.10063092108532552","0.023502970979697828","0.011395132828942922","0.15853658536585366","0.3170731707317073","0.21138211382113822","0.85","1.9512195117192148","0.85","1.0","0.8628283739089966","0.9079394936561584","0.8848092555999756"
"Qwen","Idea-to-Text","Volunteer 3","A4","38","38","0.15789473684210523","0.06532553344640134","0.022801030541280222","0.013565907333537271","0.23684210526315788","0.6428571428571429","0.34615384615384615","0.9473684210526315","2.923076920828402","0.9473684210526315","1.0","0.8934758901596069","0.9232253432273865","0.9081070423126221"
"Qwen","Idea-to-Text","Volunteer 3","A6","34","34","0.20588235294117646","0.11170370790654756","0.03391004765796828","0.01883240896070105","0.29411764705882354","0.6666666666666666","0.40816326530612246","0.9117647058823529","2.4285714268367347","0.9117647058823529","1.0","0.8960051536560059","0.9406905174255371","0.9178042411804199"
"Qwen","Summarise","Volunteer 3","A8","23","23","0.21684742207056285","0.15678042712869916","0.10529930280274889","0.04130780780949253","0.56","0.35","0.4307692307692308","1.0","0.5897435895923734","1.0","1.0","0.946156919002533","0.9368971586227417","0.9415042996406555"
"Qwen","Summarise","Volunteer 3","A9","31","31","0.31729214061028743","0.22806809572599185","0.1639950340599383","0.11156777379130285","0.5161290322580645","0.3018867924528302","0.380952380952381","0.967741935483871","0.584905660266999","0.967741935483871","1.0","0.9323296546936035","0.9120461940765381","0.922076404094696"
"Qwen","Interpret","Volunteer 3","A14","59","59","0.18644067796610173","0.056696511777105024","0.017799696943161487","0.01001757146410903","0.1694915254237288","0.19230769230769232","0.1801801801801802","0.864406779661017","1.1346153843971893","0.864406779661017","1.0","0.8680058717727661","0.8905199766159058","0.879118800163269"
"Qwen","Interpret","Volunteer 3","A16","119","119","0.2689075630252101","0.06751114949037704","0.03389911663143232","0.013537135891850688","0.1487603305785124","0.16981132075471697","0.15859030837004404","0.8067226890756303","1.178217821665523","0.8067226890756303","1.0","0.859283983707428","0.8840529918670654","0.8714925646781921"
"Qwen","Idea-to-Text","Volunteer 4","A2","49","49","0.2040816326530612","0.15971914124998499","0.11764652669337783","0.043375538000149476","0.24","0.8","0.36923076923076925","0.8571428571428571","3.4999999975","0.8571428571428571","1.0","0.8992196321487427","0.9563448429107666","0.9269029498100281"
"Qwen","Idea-to-Text","Volunteer 4","A3","34","34","0.17647058823529413","0.07312724241271305","0.025566393660292838","0.015237428485138389","0.23529411764705882","0.6153846153846154","0.3404255319148936","0.9411764705882353","3.090909088099173","0.9411764705882353","1.0","0.8966330885887146","0.931109607219696","0.9135461449623108"
"Qwen","Summarise","Volunteer 4","A8","23","23","0.21684742207056285","0.15678042712869916","0.10529930280274889","0.04130780780949253","0.56","0.35","0.4307692307692308","1.0","0.5897435895923734","1.0","1.0","0.946156919002533","0.9368971586227417","0.9415042996406555"
"Qwen","Summarise","Volunteer 4","A11","35","35","0.1736539784512107","0.05872973571023206","0.0152251230027932","0.007811837166630731","0.42105263157894735","0.21333333333333335","0.2831858407079646","0.8857142857142857","0.4794520547288422","0.8857142857142857","1.0","0.9164688587188721","0.8881220817565918","0.9020728468894958"
"Qwen","Interpret","Volunteer 4","A13","79","79","0.13924050632911392","0.04225085438813163","0.013235085625006127","0.007431759867405364","0.13580246913580246","0.3142857142857143","0.1896551724137931","0.810126582278481","2.257142856497959","0.810126582278481","1.0","0.8444247841835022","0.915208101272583","0.8783928155899048"
"Qwen","Interpret","Volunteer 4","A16","119","119","0.2689075630252101","0.06751114949037704","0.03389911663143232","0.013537135891850688","0.1487603305785124","0.16981132075471697","0.15859030837004404","0.8067226890756303","1.178217821665523","0.8067226890756303","1.0","0.859283983707428","0.8840529918670654","0.8714925646781921"
"Qwen","Idea-to-Text","Volunteer 5","A2","49","49","0.2040816326530612","0.15971914124998499","0.11764652669337783","0.043375538000149476","0.24","0.8","0.36923076923076925","0.8571428571428571","3.4999999975","0.8571428571428571","1.0","0.8992196321487427","0.9563448429107666","0.9269029498100281"
"Qwen","Idea-to-Text","Volunteer 5","A4","38","38","0.15789473684210523","0.06532553344640134","0.022801030541280222","0.013565907333537271","0.23684210526315788","0.6428571428571429","0.34615384615384615","0.9473684210526315","2.923076920828402","0.9473684210526315","1.0","0.8934758901596069","0.9232253432273865","0.9081070423126221"
"Qwen","Summarise","Volunteer 5","A10","37","37","0.19408383508186744","0.12270202901734126","0.07001557740880687","0.02519160991982286","0.4594594594594595","0.2361111111111111","0.3119266055045871","0.8378378378378378","0.5211267604899822","0.8378378378378378","0.9722222222222222","0.9073399901390076","0.8840380907058716","0.8955375552177429"
"Qwen","Summarise","Volunteer 5","A12","31","31","0.10652206466458465","0.04420630033481808","0.026468548253028166","0.011618848511274395","0.25806451612903225","0.1111111111111111","0.1553398058252427","0.9354838709677419","0.43661971824836343","0.9354838709677419","1.0","0.8909735679626465","0.8536905646324158","0.87193363904953"
"Qwen","Interpret","Volunteer 5","A15","118","118","0.2796610169491525","0.11975638025916216","0.0498172531299465","0.018107578344742734","0.17647058823529413","0.21649484536082475","0.19444444444444445","0.7542372881355932","1.216494845235413","0.7542372881355932","0.9829059829059829","0.8579736948013306","0.8746176362037659","0.866215705871582"
"Qwen","Interpret","Volunteer 5","A18","68","68","0.18490222774036763","0.048096510563097224","0.014322351676258172","0.007845531314482164","0.15492957746478872","0.13414634146341464","0.1437908496732026","0.8823529411764706","0.8499999998937501","0.8823529411764706","1.0","0.8584078550338745","0.8608688712120056","0.8596366047859192"
