"Model","Category","Volunteer","Task_ID","word_count","token_count","bleu_1","bleu_2","bleu_3","bleu_4","rouge_l_precision","rouge_l_recall","rouge_l_f1","lexical_diversity","length_ratio","distinct_1","distinct_2","bert_precision","bert_recall","bert_f1"
"Qwen","Interpret","Volunteer 1","B18","55","55","0.16363636363636364","0.017407765595569783","0.0082998465580402","0.0057583984408872396","0.125","0.14285714285714285","0.13333333333333333","0.8909090909090909","1.1224489793627654","0.8909090909090909","1.0","0.8647209405899048","0.8867496252059937","0.8755967617034912"
"Qwen","Idea-to-Text","Volunteer 2","B5","28","28","0.25","0.19245008972987526","0.14176345676099675","0.10332090908268508","0.4","0.8571428571428571","0.5454545454545455","0.9642857142857143","2.153846152189349","0.9642857142857143","1.0","0.9141659736633301","0.9559656381607056","0.9345986843109131"
"Qwen","Idea-to-Text","Volunteer 2","B6","32","32","0.15625","0.07099522928088309","0.02561212970350701","0.015514392335273455","0.2727272727272727","0.6","0.37499999999999994","0.84375","2.666666664444444","0.84375","1.0","0.9154866337776184","0.9416139125823975","0.9283665418624878"
"Qwen","Summarise","Volunteer 2","B9","29","29","0.0443589629328479","0.022572069138542386","0.006719796556717747","0.0037012302711611606","0.3103448275862069","0.10975609756097561","0.16216216216216217","0.9655172413793104","0.3536585365422368","0.9655172413793104","1.0","0.8864772319793701","0.8628729581832886","0.8745158910751343"
"Qwen","Summarise","Volunteer 2","B11","32","32","0.21322047106220837","0.11579478976203518","0.027927745263657752","0.013832163592785763","0.4375","0.2545454545454545","0.3218390804597701","0.875","0.5818181817123966","0.875","1.0","0.9300599098205566","0.9047129154205322","0.9172113537788391"
"Qwen","Interpret","Volunteer 2","B17","95","95","0.09473684210526317","0.010039117221153818","0.0047676317211596845","0.003294428365766151","0.09375","0.24324324324324326","0.13533834586466167","0.8105263157894737","2.638888888155864","0.8105263157894737","1.0","0.8336594104766846","0.8851673007011414","0.8586415648460388"
"Qwen","Interpret","Volunteer 2","B18","55","55","0.16363636363636364","0.017407765595569783","0.0082998465580402","0.0057583984408872396","0.125","0.14285714285714285","0.13333333333333333","0.8909090909090909","1.1224489793627654","0.8909090909090909","1.0","0.8647209405899048","0.8867496252059937","0.8755967617034912"
"Qwen","Idea-to-Text","Volunteer 3","B3","42","42","0.11904761904761905","0.0538850671761303","0.019362389634425284","0.011680274914060781","0.18604651162790697","0.5714285714285714","0.2807017543859649","0.9523809523809523","3.2307692282840237","0.9523809523809523","1.0","0.895592451095581","0.9228622913360596","0.9090229272842407"
"Qwen","Idea-to-Text","Volunteer 3","B4","46","46","0.13043478260869565","0.017025130615174973","0.008701138391251058","0.006256262221561363","0.19148936170212766","0.6","0.29032258064516125","0.9130434782608695","3.285714283367347","0.9130434782608695","1.0","0.8723441958427429","0.9028639197349548","0.8873416781425476"
"Qwen","Summarise","Volunteer 3","B10","25","25","0.14764187873205364","0.05695409120763202","0.01951901282638781","0.011554485177250395","0.28","0.17073170731707318","0.21212121212121213","1.0","0.6097560974122546","1.0","1.0","0.9006595611572266","0.8808299899101257","0.8906343579292297"
"Qwen","Summarise","Volunteer 3","B11","32","32","0.21322047106220837","0.11579478976203518","0.027927745263657752","0.013832163592785763","0.4375","0.2545454545454545","0.3218390804597701","0.875","0.5818181817123966","0.875","1.0","0.9300599098205566","0.9047129154205322","0.9172113537788391"
"Qwen","Interpret","Volunteer 3","B13","65","65","0.24679948838189392","0.09883136037000818","0.05077512516124803","0.0205478474251628","0.18461538461538463","0.15584415584415584","0.16901408450704225","0.8461538461538461","0.8552631577822023","0.8461538461538461","1.0","0.8620729446411133","0.8682469129562378","0.8651489019393921"
"Qwen","Interpret","Volunteer 3","B16","82","82","0.17073170731707318","0.07951978726894965","0.05407088475460194","0.03761108257961349","0.11904761904761904","0.17857142857142858","0.14285714285714285","0.8048780487804879","1.5769230766198226","0.8048780487804879","0.9876543209876543","0.8471580743789673","0.8650349378585815","0.8560032248497009"
"Qwen","Idea-to-Text","Volunteer 4","B1","43","43","0.1627906976744186","0.062257280636469035","0.021144567797467147","0.01239892724105193","0.18604651162790697","0.5714285714285714","0.2807017543859649","0.9069767441860465","3.583333330347222","0.9069767441860465","1.0","0.8836596012115479","0.9177366495132446","0.9003757834434509"
"Qwen","Idea-to-Text","Volunteer 4","B6","32","32","0.15625","0.07099522928088309","0.02561212970350701","0.015514392335273455","0.2727272727272727","0.6","0.37499999999999994","0.84375","2.666666664444444","0.84375","1.0","0.9154866337776184","0.9416139125823975","0.9283665418624878"
"Qwen","Summarise","Volunteer 4","B9","29","29","0.0443589629328479","0.022572069138542386","0.006719796556717747","0.0037012302711611606","0.3103448275862069","0.10975609756097561","0.16216216216216217","0.9655172413793104","0.3536585365422368","0.9655172413793104","1.0","0.8864772319793701","0.8628729581832886","0.8745158910751343"
"Qwen","Summarise","Volunteer 4","B12","31","31","0.3685900953565212","0.2545469099956842","0.12522755109205505","0.04982828141640415","0.4375","0.4","0.41791044776119407","0.9354838709677419","0.8857142854612244","0.9354838709677419","1.0","0.9297161102294922","0.9210518002510071","0.9253637194633484"
"Qwen","Interpret","Volunteer 4","B14","98","98","0.17346938775510204","0.04228881889649846","0.012304386356082664","0.006654479144125049","0.16831683168316833","0.25757575757575757","0.20359281437125748","0.8061224489795918","1.5076923074603552","0.8061224489795918","1.0","0.8709722757339478","0.9000343084335327","0.8852648138999939"
"Qwen","Interpret","Volunteer 4","B15","89","89","0.1910112359550562","0.014732895936515677","0.0062953371895017145","0.004127049089721341","0.15217391304347827","0.19444444444444445","0.17073170731707318","0.8314606741573034","1.2361111109394292","0.8314606741573034","0.9886363636363636","0.8531520366668701","0.881057858467102","0.8668804168701172"
"Qwen","Idea-to-Text","Volunteer 5","B1","43","43","0.1627906976744186","0.062257280636469035","0.021144567797467147","0.01239892724105193","0.18604651162790697","0.5714285714285714","0.2807017543859649","0.9069767441860465","3.583333330347222","0.9069767441860465","1.0","0.8836596012115479","0.9177366495132446","0.9003757834434509"
"Qwen","Idea-to-Text","Volunteer 5","B2","56","56","0.12500000000000003","0.08257228238447703","0.0501677864923993","0.02209274791753738","0.17543859649122806","0.7692307692307693","0.2857142857142857","0.8392857142857143","4.307692304378698","0.8392857142857143","1.0","0.8630625605583191","0.9154376983642578","0.8884789347648621"
"Qwen","Summarise","Volunteer 5","B8","23","23","0.21866647859662164","0.15073824281704964","0.11406578830004815","0.07632000606926104","0.6086956521739131","0.3333333333333333","0.4307692307692308","0.8695652173913043","0.5609756096192743","0.8695652173913043","1.0","0.9235508441925049","0.9031888842582703","0.9132563471794128"
"Qwen","Summarise","Volunteer 5","B10","25","25","0.14764187873205364","0.05695409120763202","0.01951901282638781","0.011554485177250395","0.28","0.17073170731707318","0.21212121212121213","1.0","0.6097560974122546","1.0","1.0","0.9006595611572266","0.8808299899101257","0.8906343579292297"
"Qwen","Interpret","Volunteer 5","B15","89","89","0.1910112359550562","0.014732895936515677","0.0062953371895017145","0.004127049089721341","0.15217391304347827","0.19444444444444445","0.17073170731707318","0.8314606741573034","1.2361111109394292","0.8314606741573034","0.9886363636363636","0.8531520366668701","0.881057858467102","0.8668804168701172"
"Qwen","Interpret","Volunteer 5","B16","82","82","0.17073170731707318","0.07951978726894965","0.05407088475460194","0.03761108257961349","0.11904761904761904","0.17857142857142858","0.14285714285714285","0.8048780487804879","1.5769230766198226","0.8048780487804879","0.9876543209876543","0.8471580743789673","0.8650349378585815","0.8560032248497009"
