"Model","Category","Volunteer","Task_ID","word_count","token_count","bleu_1","bleu_2","bleu_3","bleu_4","rouge_l_precision","rouge_l_recall","rouge_l_f1","lexical_diversity","length_ratio","distinct_1","distinct_2","bert_precision","bert_recall","bert_f1"
"Qwen","Interpret","Volunteer 1","C14","104","104","0.25","0.0985329278164293","0.045658418853958556","0.017521057199848773","0.16346153846153846","0.21518987341772153","0.18579234972677594","0.8365384615384616","1.2839506171254382","0.8365384615384616","1.0","0.8507312536239624","0.8844305872917175","0.8672537207603455"
"Qwen","Idea-to-Text","Volunteer 2","C4","60","60","0.13333333333333336","0.06722926454528144","0.01982574772689585","0.010813180880884479","0.16666666666666666","0.6666666666666666","0.26666666666666666","0.8666666666666667","4.2857142826530605","0.8666666666666667","0.9830508474576272","0.8742419481277466","0.9284595847129822","0.9005354642868042"
"Qwen","Idea-to-Text","Volunteer 2","C6","49","49","0.14285714285714285","0.07715167498104596","0.05021856363889491","0.022906501105326008","0.18","0.6923076923076923","0.28571428571428575","0.8571428571428571","3.769230766331361","0.8571428571428571","1.0","0.8898845314979553","0.9499958157539368","0.9189581871032715"
"Qwen","Summarise","Volunteer 2","C10","33","33","0.2205173139428482","0.10862510508025673","0.05461796052327086","0.021958275204124748","0.47058823529411764","0.25","0.32653061224489793","0.9696969696969697","0.5409836064686913","0.9696969696969697","1.0","0.9258685111999512","0.8989719748497009","0.9122220277786255"
"Qwen","Summarise","Volunteer 2","C12","27","27","0.4246111470066899","0.37472893689394493","0.3181314007230239","0.26330153263992134","0.6666666666666666","0.5","0.5714285714285715","0.8888888888888888","0.7499999997916666","0.8888888888888888","1.0","0.9527297019958496","0.9465073347091675","0.949608325958252"
"Qwen","Interpret","Volunteer 2","C15","103","103","0.2621359223300971","0.1603109485607296","0.11514685522035178","0.08226580935019606","0.2037037037037037","0.2682926829268293","0.23157894736842105","0.7669902912621359","1.2716049381146168","0.7669902912621359","0.9901960784313726","0.8544238805770874","0.874547004699707","0.8643683791160583"
"Qwen","Interpret","Volunteer 2","C18","58","58","0.20689655172413796","0.019051939705278704","0.008654263680499073","0.005859113621957265","0.12903225806451613","0.17391304347826086","0.14814814814814814","0.896551724137931","1.2888888886024692","0.896551724137931","1.0","0.8802037239074707","0.897077739238739","0.8885605931282043"
"Qwen","Idea-to-Text","Volunteer 3","C2","48","48","0.041666666666666664","0.00941554471443387","0.005776228383010543","0.0045491487595968995","0.10416666666666667","0.38461538461538464","0.16393442622950818","0.875","3.9999999966666664","0.875","1.0","0.8601137399673462","0.9024736881256104","0.8807846903800964"
"Qwen","Idea-to-Text","Volunteer 3","C5","30","30","0.23333333333333334","0.02836543144655877","0.014216965799763925","0.010156971830473335","0.36666666666666664","0.7333333333333333","0.4888888888888889","0.8333333333333334","2.3076923059171595","0.8333333333333334","1.0","0.9291848540306091","0.9408009648323059","0.9349567890167236"
"Qwen","Summarise","Volunteer 3","C7","41","41","0.14710728910513102","0.09120355332419301","0.06224809675209795","0.03932993018169278","0.3902439024390244","0.1951219512195122","0.26016260162601623","0.8536585365853658","0.5061728394436824","0.8536585365853658","1.0","0.9079247117042542","0.8822952508926392","0.8949264883995056"
"Qwen","Summarise","Volunteer 3","C9","29","29","0.15888439348161998","0.08084836248610312","0.024068885511373515","0.01325702153270557","0.26666666666666666","0.17777777777777778","0.21333333333333337","0.9655172413793104","0.6444444443012346","0.9655172413793104","1.0","0.9019907712936401","0.8980343341827393","0.9000082015991211"
"Qwen","Interpret","Volunteer 3","C16","78","78","0.24183187463499628","0.0733870007049379","0.01824750045297356","0.009129218203455445","0.19753086419753085","0.17391304347826086","0.18497109826589597","0.8205128205128205","0.8666666665703704","0.8205128205128205","1.0","0.8691561222076416","0.8645047545433044","0.866824209690094"
"Qwen","Interpret","Volunteer 3","C18","58","58","0.20689655172413796","0.019051939705278704","0.008654263680499073","0.005859113621957265","0.12903225806451613","0.17391304347826086","0.14814814814814814","0.896551724137931","1.2888888886024692","0.896551724137931","1.0","0.8802037239074707","0.897077739238739","0.8885605931282043"
"Qwen","Idea-to-Text","Volunteer 4","C5","30","30","0.23333333333333334","0.02836543144655877","0.014216965799763925","0.010156971830473335","0.36666666666666664","0.7333333333333333","0.4888888888888889","0.8333333333333334","2.3076923059171595","0.8333333333333334","1.0","0.9291848540306091","0.9408009648323059","0.9349567890167236"
"Qwen","Idea-to-Text","Volunteer 4","C6","49","49","0.14285714285714285","0.07715167498104596","0.05021856363889491","0.022906501105326008","0.18","0.6923076923076923","0.28571428571428575","0.8571428571428571","3.769230766331361","0.8571428571428571","1.0","0.8898845314979553","0.9499958157539368","0.9189581871032715"
"Qwen","Summarise","Volunteer 4","C8","38","38","0.224542690029498","0.12622581311423176","0.08344256994837307","0.05745244741148578","0.3157894736842105","0.2222222222222222","0.2608695652173913","0.9473684210526315","0.7037037035733882","0.9473684210526315","1.0","0.8918843865394592","0.8808059692382812","0.8863106369972229"
"Qwen","Summarise","Volunteer 4","C11","15","15","0.11209343586898184","0.058013864641151436","0.022160381386159562","0.01397302620650286","0.4666666666666667","0.25","0.32558139534883723","1.0","0.5357142855229592","1.0","1.0","0.9401772022247314","0.9312268495559692","0.935680627822876"
"Qwen","Interpret","Volunteer 4","C16","78","78","0.24183187463499628","0.0733870007049379","0.01824750045297356","0.009129218203455445","0.19753086419753085","0.17391304347826086","0.18497109826589597","0.8205128205128205","0.8666666665703704","0.8205128205128205","1.0","0.8691561222076416","0.8645047545433044","0.866824209690094"
"Qwen","Interpret","Volunteer 4","C17","64","64","0.171875","0.09046835805696823","0.023633819208249533","0.012128803860889928","0.1875","0.36363636363636365","0.24742268041237112","0.8125","1.999999999375","0.8125","1.0","0.8772339224815369","0.9123344421386719","0.8944398760795593"
"Qwen","Idea-to-Text","Volunteer 5","C1","44","44","0.1590909090909091","0.0860207949685367","0.026020713707331902","0.014397710577076568","0.20454545454545456","0.6923076923076923","0.3157894736842105","0.9090909090909091","3.3846153820118343","0.9090909090909091","1.0","0.866425633430481","0.9150348901748657","0.8900670409202576"
"Qwen","Idea-to-Text","Volunteer 5","C4","60","60","0.13333333333333336","0.06722926454528144","0.01982574772689585","0.010813180880884479","0.16666666666666666","0.6666666666666666","0.26666666666666666","0.8666666666666667","4.2857142826530605","0.8666666666666667","0.9830508474576272","0.8742419481277466","0.9284595847129822","0.9005354642868042"
"Qwen","Summarise","Volunteer 5","C11","15","15","0.11209343586898184","0.058013864641151436","0.022160381386159562","0.01397302620650286","0.4666666666666667","0.25","0.32558139534883723","1.0","0.5357142855229592","1.0","1.0","0.9401772022247314","0.9312268495559692","0.935680627822876"
"Qwen","Summarise","Volunteer 5","C12","27","27","0.4246111470066899","0.37472893689394493","0.3181314007230239","0.26330153263992134","0.6666666666666666","0.5","0.5714285714285715","0.8888888888888888","0.7499999997916666","0.8888888888888888","1.0","0.9527297019958496","0.9465073347091675","0.949608325958252"
"Qwen","Interpret","Volunteer 5","C14","104","104","0.25","0.0985329278164293","0.045658418853958556","0.017521057199848773","0.16346153846153846","0.21518987341772153","0.18579234972677594","0.8365384615384616","1.2839506171254382","0.8365384615384616","1.0","0.8507312536239624","0.8844305872917175","0.8672537207603455"
"Qwen","Interpret","Volunteer 5","C15","103","103","0.2621359223300971","0.1603109485607296","0.11514685522035178","0.08226580935019606","0.2037037037037037","0.2682926829268293","0.23157894736842105","0.7669902912621359","1.2716049381146168","0.7669902912621359","0.9901960784313726","0.8544238805770874","0.874547004699707","0.8643683791160583"
